INFO 2026-07-07 07:57:11,158 autoreload 15304 22168 Watching for file changes with StatReloader
WARNING 2026-07-07 14:48:23,422 basehttp 19936 1744 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 14:48:23,425 basehttp 19936 21860 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 14:48:23,425 basehttp 19936 20484 "GET /api/ai/interactions/ HTTP/1.1" 200 52
INFO 2026-07-07 14:48:23,426 basehttp 19936 19580 "GET /api/documents/ HTTP/1.1" 200 52
INFO 2026-07-07 14:48:23,429 basehttp 19936 23620 "GET /api/tickets/ HTTP/1.1" 200 52
WARNING 2026-07-07 14:48:23,440 log 19936 1744 Forbidden: /api/activity-logs/
WARNING 2026-07-07 14:48:23,441 basehttp 19936 1744 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 14:48:23,461 basehttp 19936 21860 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 14:48:23,465 basehttp 19936 20484 "GET /api/ai/interactions/ HTTP/1.1" 200 52
INFO 2026-07-07 14:48:23,470 basehttp 19936 19580 "GET /api/documents/ HTTP/1.1" 200 52
INFO 2026-07-07 14:48:23,470 basehttp 19936 23620 "GET /api/tickets/ HTTP/1.1" 200 52
INFO 2026-07-07 14:48:23,502 basehttp 19936 3904 "GET /api/tasks/ HTTP/1.1" 200 6125
INFO 2026-07-07 14:48:23,544 basehttp 19936 3904 "GET /api/tasks/ HTTP/1.1" 200 6125
INFO 2026-07-07 14:48:23,932 basehttp 19936 3904 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:48:54,246 basehttp 19936 9724 "GET /api/notifications/ HTTP/1.1" 200 52
WARNING 2026-07-07 14:49:23,929 log 19936 9724 Unauthorized: /api/notifications/
WARNING 2026-07-07 14:49:23,929 basehttp 19936 9724 "GET /api/notifications/ HTTP/1.1" 401 51
INFO 2026-07-07 14:49:23,933 basehttp 19936 9724 "OPTIONS /api/auth/token/refresh/ HTTP/1.1" 200 0
ERROR 2026-07-07 14:49:24,177 log 19936 9724 Internal Server Error: /api/auth/token/refresh/
Traceback (most recent call last):
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\django\views\generic\base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\rest_framework_simplejwt\views.py", line 46, in post
    serializer.is_valid(raise_exception=True)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\rest_framework\serializers.py", line 225, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
                           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\rest_framework\serializers.py", line 459, in run_validation
    value = self.validate(value)
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\rest_framework_simplejwt\serializers.py", line 116, in validate
    user := get_user_model().objects.get(
            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        **{api_settings.USER_ID_FIELD: user_id}
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\GitHub\Django-AI-Operations-Dashboard\backend\venv\Lib\site-packages\django\db\models\query.py", line 651, in get
    raise self.model.DoesNotExist(
        "%s matching query does not exist." % self.model._meta.object_name
    )
users.models.CustomUser.DoesNotExist: CustomUser matching query does not exist.
ERROR 2026-07-07 14:49:24,193 basehttp 19936 9724 "POST /api/auth/token/refresh/ HTTP/1.1" 500 125815
INFO 2026-07-07 14:50:09,024 basehttp 19936 980 "POST /api/auth/register/ HTTP/1.1" 201 254
INFO 2026-07-07 14:51:31,567 basehttp 19936 15300 "POST /api/auth/register/ HTTP/1.1" 201 260
INFO 2026-07-07 14:51:34,481 basehttp 19936 2760 "POST /api/auth/token/ HTTP/1.1" 200 489
INFO 2026-07-07 14:55:04,605 basehttp 19936 20020 "POST /api/auth/register/ HTTP/1.1" 201 254
INFO 2026-07-07 14:55:07,546 basehttp 19936 1616 "POST /api/auth/token/ HTTP/1.1" 200 489
INFO 2026-07-07 14:55:09,572 basehttp 19936 8476 "GET /api/users/me/ HTTP/1.1" 200 254
WARNING 2026-07-07 14:55:26,275 log 19936 27964 Unauthorized: /api/auth/token/
WARNING 2026-07-07 14:55:26,276 basehttp 19936 27964 "POST /api/auth/token/ HTTP/1.1" 401 63
INFO 2026-07-07 14:56:57,185 basehttp 19936 27964 "POST /api/auth/register/ HTTP/1.1" 201 261
INFO 2026-07-07 14:56:57,982 basehttp 19936 27964 "POST /api/auth/token/ HTTP/1.1" 200 489
INFO 2026-07-07 14:56:57,989 basehttp 19936 27964 "GET /api/users/me/ HTTP/1.1" 200 261
INFO 2026-07-07 14:56:59,519 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:56:59,564 basehttp 19936 27964 "GET /api/tasks/ HTTP/1.1" 200 6125
INFO 2026-07-07 14:56:59,572 basehttp 19936 27964 "GET /api/tickets/ HTTP/1.1" 200 52
INFO 2026-07-07 14:56:59,583 basehttp 19936 27964 "GET /api/documents/ HTTP/1.1" 200 52
WARNING 2026-07-07 14:56:59,587 log 19936 27964 Forbidden: /api/activity-logs/
WARNING 2026-07-07 14:56:59,587 basehttp 19936 27964 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 14:56:59,596 basehttp 19936 27964 "GET /api/ai/interactions/ HTTP/1.1" 200 52
INFO 2026-07-07 14:56:59,602 basehttp 19936 27964 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 14:56:59,609 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:56:59,680 basehttp 19936 27964 "GET /api/tasks/ HTTP/1.1" 200 6125
INFO 2026-07-07 14:56:59,688 basehttp 19936 27964 "GET /api/tickets/ HTTP/1.1" 200 52
INFO 2026-07-07 14:56:59,699 basehttp 19936 27964 "GET /api/documents/ HTTP/1.1" 200 52
WARNING 2026-07-07 14:56:59,704 log 19936 27964 Forbidden: /api/activity-logs/
WARNING 2026-07-07 14:56:59,705 basehttp 19936 27964 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 14:56:59,713 basehttp 19936 27964 "GET /api/ai/interactions/ HTTP/1.1" 200 52
INFO 2026-07-07 14:56:59,720 basehttp 19936 27964 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 14:57:29,526 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:57:34,938 basehttp 19936 26348 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
WARNING 2026-07-07 14:57:34,943 log 19936 26348 Bad Request: /api/auth/register/
WARNING 2026-07-07 14:57:34,943 basehttp 19936 26348 "POST /api/auth/register/ HTTP/1.1" 400 58
INFO 2026-07-07 14:57:46,175 basehttp 19936 26348 "POST /api/auth/register/ HTTP/1.1" 201 256
INFO 2026-07-07 14:57:46,179 basehttp 19936 26348 "OPTIONS /api/auth/token/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:47,084 basehttp 19936 26348 "POST /api/auth/token/ HTTP/1.1" 200 489
INFO 2026-07-07 14:57:47,087 basehttp 19936 26348 "OPTIONS /api/users/me/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:47,092 basehttp 19936 26348 "GET /api/users/me/ HTTP/1.1" 200 256
INFO 2026-07-07 14:57:48,621 basehttp 19936 26348 "OPTIONS /api/notifications/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,621 basehttp 19936 7956 "OPTIONS /api/tasks/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,624 basehttp 19936 7956 "OPTIONS /api/tickets/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,635 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:57:48,641 basehttp 19936 7956 "OPTIONS /api/documents/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,643 basehttp 19936 7956 "OPTIONS /api/activity-logs/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,645 basehttp 19936 7956 "OPTIONS /api/ai/interactions/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,647 basehttp 19936 7956 "OPTIONS /api/ai/agent/runs/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,652 basehttp 19936 7956 "OPTIONS /api/tickets/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,655 basehttp 19936 7956 "OPTIONS /api/documents/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,657 basehttp 19936 7956 "OPTIONS /api/activity-logs/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,659 basehttp 19936 7956 "OPTIONS /api/ai/interactions/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,662 basehttp 19936 7956 "OPTIONS /api/ai/agent/runs/ HTTP/1.1" 200 0
INFO 2026-07-07 14:57:48,676 basehttp 19936 26348 "GET /api/tasks/ HTTP/1.1" 200 6125
INFO 2026-07-07 14:57:48,681 basehttp 19936 7956 "GET /api/tickets/ HTTP/1.1" 200 52
INFO 2026-07-07 14:57:48,684 basehttp 19936 26348 "GET /api/notifications/ HTTP/1.1" 200 52
WARNING 2026-07-07 14:57:48,690 log 19936 26348 Forbidden: /api/activity-logs/
INFO 2026-07-07 14:57:48,690 basehttp 19936 7956 "GET /api/documents/ HTTP/1.1" 200 52
WARNING 2026-07-07 14:57:48,691 basehttp 19936 26348 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 14:57:48,701 basehttp 19936 26348 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 14:57:48,718 basehttp 19936 7956 "GET /api/ai/interactions/ HTTP/1.1" 200 52
INFO 2026-07-07 14:57:48,736 basehttp 19936 7956 "GET /api/tickets/ HTTP/1.1" 200 52
INFO 2026-07-07 14:57:48,750 basehttp 19936 7956 "GET /api/documents/ HTTP/1.1" 200 52
WARNING 2026-07-07 14:57:48,757 log 19936 7956 Forbidden: /api/activity-logs/
WARNING 2026-07-07 14:57:48,759 basehttp 19936 7956 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 14:57:48,771 basehttp 19936 7956 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 14:57:48,784 basehttp 19936 26348 "GET /api/tasks/ HTTP/1.1" 200 6125
INFO 2026-07-07 14:57:48,785 basehttp 19936 7956 "GET /api/ai/interactions/ HTTP/1.1" 200 52
INFO 2026-07-07 14:57:59,522 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:58:18,631 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:58:29,528 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:58:49,454 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:58:59,527 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:59:19,448 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:59:29,530 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:59:49,445 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 14:59:59,537 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:00:19,462 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:00:29,533 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:00:49,449 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:00:59,535 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:01:29,524 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:01:48,439 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:01:59,520 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:02:29,534 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:02:49,445 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:02:59,526 basehttp 19936 27964 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:03:29,831 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:03:50,438 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:03:59,518 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:04:29,528 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:04:51,451 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:04:59,532 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:05:29,535 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:05:52,447 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:05:59,535 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:06:29,536 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:06:53,448 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:06:59,532 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:07:29,534 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:07:54,448 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:07:59,522 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:08:29,520 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:08:55,451 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:08:59,534 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:09:29,520 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:09:56,451 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:09:59,519 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:10:29,527 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:10:57,457 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:10:59,523 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:11:29,538 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:11:58,447 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:11:59,524 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:12:29,532 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:12:59,462 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:12:59,535 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:13:29,528 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:13:59,529 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:14:00,453 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:14:29,539 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:14:59,536 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:01,446 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:29,539 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:30,877 basehttp 19936 7956 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:36,112 basehttp 19936 7956 "OPTIONS /api/departments/ HTTP/1.1" 200 0
INFO 2026-07-07 15:15:36,122 basehttp 19936 7956 "GET /api/documents/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:36,125 basehttp 19936 7956 "OPTIONS /api/departments/ HTTP/1.1" 200 0
INFO 2026-07-07 15:15:36,151 basehttp 19936 7956 "GET /api/departments/ HTTP/1.1" 200 1133
INFO 2026-07-07 15:15:36,169 basehttp 19936 7956 "GET /api/documents/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:36,215 basehttp 19936 7956 "GET /api/departments/ HTTP/1.1" 200 1133
INFO 2026-07-07 15:15:44,143 basehttp 19936 7956 "GET /api/documents/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:44,169 basehttp 19936 3216 "GET /api/departments/ HTTP/1.1" 200 1133
INFO 2026-07-07 15:15:48,642 basehttp 19936 3216 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:50,227 basehttp 19936 3216 "OPTIONS /api/ai/chat/sessions/ HTTP/1.1" 200 0
INFO 2026-07-07 15:15:50,228 basehttp 19936 7956 "OPTIONS /api/ai/chat/sessions/ HTTP/1.1" 200 0
INFO 2026-07-07 15:15:50,239 basehttp 19936 3216 "GET /api/ai/chat/sessions/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:50,249 basehttp 19936 3216 "GET /api/ai/chat/sessions/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:51,574 basehttp 19936 3216 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:51,584 basehttp 19936 3216 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 15:15:59,534 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:16:19,445 basehttp 19936 3216 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:16:29,523 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:16:49,448 basehttp 19936 3216 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:16:59,525 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:17:29,527 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:17:50,456 basehttp 19936 3216 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:17:59,536 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:18:29,843 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:18:51,453 basehttp 19936 3216 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:18:59,526 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:19:29,530 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:19:52,455 basehttp 19936 3216 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:19:59,533 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:20:29,538 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:20:53,680 basehttp 19936 3216 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:20:59,540 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:21:29,533 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:21:54,446 basehttp 19936 3216 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:21:59,530 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:22:29,537 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:22:55,457 basehttp 19936 3216 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:22:59,542 basehttp 19936 21412 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:23:29,837 basehttp 19936 6312 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:23:58,418 basehttp 19936 3244 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:23:59,843 basehttp 19936 15508 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:24:29,844 basehttp 19936 27608 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:24:57,772 basehttp 19936 30624 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:24:59,539 basehttp 19936 27608 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:25:29,854 basehttp 19936 20780 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:25:58,756 basehttp 19936 6504 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:25:59,832 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:26:29,536 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:26:59,451 basehttp 19936 6504 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:26:59,529 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:27:29,533 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:27:59,527 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:28:00,756 basehttp 19936 21332 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:28:29,534 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:28:59,538 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:29:01,459 basehttp 19936 21332 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:29:29,532 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:29:59,532 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:30:02,456 basehttp 19936 21332 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:30:29,531 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:30:59,534 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:31:03,453 basehttp 19936 21332 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:31:29,533 basehttp 19936 20340 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:31:59,842 basehttp 19936 16244 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:32:04,785 basehttp 19936 23084 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:32:29,528 basehttp 19936 16244 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:32:59,538 basehttp 19936 16244 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:33:05,442 basehttp 19936 23084 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:33:29,835 basehttp 19936 12108 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:33:59,844 basehttp 19936 22572 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:34:06,755 basehttp 19936 19928 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:34:29,922 basehttp 19936 26936 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:34:59,848 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:35:07,759 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:35:29,527 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:35:59,532 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:36:08,451 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:36:29,531 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:36:59,529 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:37:09,459 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:37:29,530 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:37:59,529 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
